Fecha,AGU_S,AGU_I,AGU_L,AGU,AGU_R,AGU_D,BCN_S,BCN_I,BCN_L,BCN,BCN_R,BCN_D,BCS_S,BCS_I,BCS_L,BCS,BCS_R,BCS_D,CAM_S,CAM_I,CAM_L,CAM,CAM_R,CAM_D,CHP_S,CHP_I,CHP_L,CHP,CHP_R,CHP_D,CHH_S,CHH_I,CHH_L,CHH,CHH_R,CHH_D,CMX_S,CMX_I,CMX_L,CMX,CMX_R,CMX_D,COA_S,COA_I,COA_L,COA,COA_R,COA_D,COL_S,COL_I,COL_L,COL,COL_R,COL_D,DUR_S,DUR_I,DUR_L,DUR,DUR_R,DUR_D,GUA_S,GUA_I,GUA_L,GUA,GUA_R,GUA_D,GRO_S,GRO_I,GRO_L,GRO,GRO_R,GRO_D,HID_S,HID_I,HID_L,HID,HID_R,HID_D,JAL_S,JAL_I,JAL_L,JAL,JAL_R,JAL_D,MIC_S,MIC_I,MIC_L,MIC,MIC_R,MIC_D,MOR_S,MOR_I,MOR_L,MOR,MOR_R,MOR_D,MEX_S,MEX_I,MEX_L,MEX,MEX_R,MEX_D,NAY_S,NAY_I,NAY_L,NAY,NAY_R,NAY_D,NLE_S,NLE_I,NLE_L,NLE,NLE_R,NLE_D,OAX_S,OAX_I,OAX_L,OAX,OAX_R,OAX_D,PUE_S,PUE_I,PUE_L,PUE,PUE_R,PUE_D,QUE_S,QUE_I,QUE_L,QUE,QUE_R,QUE_D,ROO_S,ROO_I,ROO_L,ROO,ROO_R,ROO_D,SLP_S,SLP_I,SLP_L,SLP,SLP_R,SLP_D,SIN_S,SIN_I,SIN_L,SIN,SIN_R,SIN_D,SON_S,SON_I,SON_L,SON,SON_R,SON_D,TAB_S,TAB_I,TAB_L,TAB,TAB_R,TAB_D,TAM_S,TAM_I,TAM_L,TAM,TAM_R,TAM_D,TLA_S,TLA_I,TLA_L,TLA,TLA_R,TLA_D,VER_S,VER_I,VER_L,VER,VER_R,VER_D,YUC_S,YUC_I,YUC_L,YUC,YUC_R,YUC_D,ZAC_S,ZAC_I,ZAC_L,ZAC,ZAC_R,ZAC_D,Susp,Pos_I,Pos_L,Pos,Pos_rep,Susp_rep,Neg_rep,IRAG_Test,Tested_tot,Recovered,Deceased
2021-09-15,9927,,,32677,,2739,33136,,,57957,,9121,1447,,,54611,,2242,6089,,,22261,,1803,51326,,,20065,,1989,3920,,,64098,,7855,89304,,,1063426,,49629,10786,,,86374,,7013,2314,,,30101,,1955,3475,,,45618,,2810,15412,,,164403,,11703,2478,,,71876,,5677,7958,,,56531,,7156,18085,,,146104,,15334,2284,,,67912,,7133,6237,,,44915,,4282,42242,,,221271,,31267,7866,,,31496,,2682,13874,,,190788,,12010,4617,,,72149,,4791,15678,,,116439,,14016,3964,,,91039,,5308,5781,,,56242,,3811,3444,,,96617,,6161,8149,,,70139,,8339,6075,,,105426,,7924,9956,,,127136,,5133,5576,,,93281,,6308,1590,,,24779,,2620,10299,,,110279,,12790,10516,,,66460,,5179,4089,,,39719,,3133,417894,,,3542189,,,,,,,269913
2021-09-16,9943,,,32735,,2743,33085,,,58056,,9127,1431,,,54638,,2242,6038,,,22344,,1811,51602,,,20096,,1989,3919,,,64149,,7860,89262,,,1064954,,49695,10725,,,86513,,7015,2321,,,30186,,1959,3405,,,45711,,2814,15085,,,165070,,11726,2513,,,72002,,5685,7962,,,56654,,7176,18011,,,146340,,15382,2273,,,68023,,7144,6227,,,45071,,4283,42118,,,221473,,31293,7855,,,31568,,2685,13624,,,191313,,12010,4647,,,72351,,4798,15369,,,116942,,14051,3970,,,91188,,5312,5750,,,56310,,3817,3409,,,96842,,6172,8127,,,70195,,8347,6090,,,105574,,7977,10512,,,127723,,5149,5511,,,93580,,6319,1516,,,24839,,2622,10296,,,110398,,12796,10515,,,66619,,5212,4071,,,39772,,3137,417182,,,3549229,,,,,,,270348
2021-09-17,9917,,,32755,,2743,33045,,,58125,,9128,1425,,,54654,,2242,6001,,,22371,,1815,51596,,,20143,,1990,3933,,,64219,,7861,88582,,,1065387,,49724,10704,,,86578,,7016,2313,,,30248,,1964,3331,,,45757,,2814,15213,,,165194,,11730,2539,,,72056,,5701,7949,,,56717,,7183,17926,,,146448,,15406,2276,,,68089,,7156,6212,,,45099,,4283,42352,,,221880,,31301,7843,,,31609,,2685,13454,,,191537,,12015,4628,,,72461,,4812,15142,,,117236,,14057,3938,,,91283,,5313,5728,,,56349,,3818,3381,,,96899,,6182,8080,,,70206,,8347,6063,,,105616,,7982,9369,,,128330,,5165,5446,,,93667,,6325,1522,,,24865,,2622,10017,,,110670,,12803,10524,,,66717,,5218,3999,,,39818,,3137,414448,,,3552983,,,,,,,270538
2021-09-18,9898,,,32880,,2753,33151,,,58313,,9150,1498,,,54723,,2245,6064,,,22433,,1827,51813,,,20210,,1998,3956,,,64310,,7864,89456,,,1067666,,49827,10817,,,86799,,7036,2315,,,30537,,1976,3472,,,45885,,2820,15169,,,165889,,11767,2563,,,72218,,5705,7977,,,56950,,7197,18051,,,147319,,15488,2300,,,68327,,7177,6230,,,45326,,4303,42497,,,222610,,31345,7874,,,31792,,2696,13644,,,192232,,12072,4611,,,72768,,4826,15661,,,117429,,14105,3945,,,91593,,5338,5774,,,56520,,3838,3379,,,97283,,6199,8195,,,70438,,8368,6016,,,105963,,7999,9899,,,128903,,5181,5449,,,94146,,6348,1581,,,24990,,2632,10179,,,111204,,12835,10574,,,67156,,5244,4053,,,39882,,3144,418061,,,3564694,,,,,,,271303
2021-09-19,9907,,,32884,,2753,33041,,,58405,,9154,1480,,,54746,,2245,6016,,,22530,,1830,51787,,,20256,,2003,3967,,,64321,,7865,89226,,,1068722,,49857,10847,,,86864,,7036,2307,,,30590,,1981,3417,,,45910,,2821,15059,,,166047,,11770,2529,,,72333,,5706,7972,,,56997,,7205,17928,,,147513,,15503,2213,,,68452,,7197,6235,,,45351,,4303,42620,,,223060,,31355,7875,,,31799,,2696,13415,,,192465,,12080,4528,,,72973,,4834,15309,,,117823,,14111,3848,,,91692,,5340,5729,,,56618,,3842,3337,,,97448,,6215,8143,,,70496,,8370,6019,,,106045,,8006,9162,,,129455,,5198,5464,,,94309,,6348,1531,,,25048,,2632,10234,,,111314,,12841,10541,,,67297,,5258,4017,,,39914,,3148,415703,,,3569677,,,,,,,271503
2021-09-20,9922,,,32909,,2753,33084,,,58422,,9156,1467,,,54759,,2245,6015,,,22561,,1836,51804,,,20296,,2009,3943,,,64348,,7865,89337,,,1069301,,49879,10753,,,86914,,7042,2308,,,30646,,1983,3387,,,45920,,2821,15199,,,166188,,11782,2495,,,72476,,5716,7972,,,57057,,7222,17893,,,147717,,15513,2238,,,68502,,7206,6230,,,45392,,4311,42624,,,223223,,31366,7891,,,31836,,2696,13405,,,192603,,12089,4520,,,73083,,4846,15306,,,117973,,14153,3838,,,91767,,5353,5748,,,56693,,3852,3302,,,97539,,6221,8133,,,70536,,8370,5894,,,106126,,8019,8679,,,129752,,5203,5287,,,94483,,6351,1569,,,25091,,2634,10019,,,111609,,12856,10528,,,67393,,5267,4016,,,39929,,3150,414806,,,3573044,,,,,,,271765
2021-09-21,9871,,,33078,,2765,33290,,,58588,,9169,1475,,,54818,,2250,6107,,,22632,,1844,52060,,,20411,,2016,3923,,,64453,,7881,90370,,,1071767,,49940,10821,,,87211,,7053,2325,,,30943,,1998,3421,,,46079,,2835,15468,,,167101,,11830,2521,,,72654,,5732,7979,,,57294,,7253,18103,,,148769,,15596,2319,,,68740,,7241,6243,,,45722,,4317,42617,,,224194,,31415,7893,,,32046,,2728,13685,,,193361,,12161,4518,,,73395,,4856,15870,,,118255,,14211,3908,,,92105,,5372,5790,,,56801,,3860,3303,,,97875,,6242,8198,,,70671,,8402,6044,,,106388,,8033,9979,,,130241,,5210,5520,,,94865,,6392,1569,,,25194,,2653,10342,,,112078,,12888,10629,,,67852,,5284,4065,,,39984,,3153,420226,,,3585565,,,,,,,272580
2021-09-22,9948,,,33176,,2787,33356,,,58831,,9189,1466,,,54905,,2261,6139,,,22746,,1848,52302,,,20509,,2018,3992,,,64536,,7883,90691,,,1073969,,49993,10873,,,87485,,7070,2350,,,31181,,2014,3554,,,46143,,2840,15490,,,168051,,11855,2525,,,72778,,5742,8013,,,57441,,7279,18094,,,149575,,15669,2354,,,68931,,7298,6298,,,45976,,4341,42706,,,225152,,31467,7924,,,32165,,2736,13890,,,193969,,12223,4522,,,73748,,4874,15900,,,118730,,14329,3927,,,92459,,5386,5811,,,56933,,3866,3390,,,98145,,6256,8220,,,70786,,8416,6161,,,106678,,8056,9887,,,131019,,5229,5658,,,95146,,6408,1577,,,25290,,2655,10355,,,112481,,12944,10663,,,68181,,5299,4083,,,40053,,3160,422119,,,3597168,,,,,,,273391
2021-09-23,9925,,,33285,,2790,33338,,,59070,,9198,1434,,,54975,,2265,6113,,,22870,,1858,52364,,,20627,,2024,3975,,,64680,,7892,90929,,,1076435,,50063,10896,,,87717,,7087,2346,,,31400,,2024,3466,,,46300,,2845,15500,,,168993,,11907,2534,,,72915,,5758,8009,,,57643,,7300,18012,,,150448,,15737,2352,,,69177,,7341,6280,,,46166,,4349,42765,,,225978,,31512,7940,,,32277,,2748,13715,,,194529,,12254,4589,,,73958,,4892,16025,,,119128,,14356,3854,,,92816,,5408,5843,,,57049,,3870,3343,,,98452,,6280,8207,,,70958,,8439,6148,,,106957,,8081,9967,,,131672,,5241,5651,,,95526,,6464,1557,,,25410,,2663,10429,,,112835,,13020,10679,,,68617,,5310,4074,,,40113,,3163,422259,,,3608976,,,,,,,274139
2021-09-24,9941,,,33358,,2794,33406,,,59296,,9207,1464,,,55017,,2264,6137,,,22945,,1862,52596,,,20685,,2028,4028,,,64771,,7893,91439,,,1078361,,50101,10968,,,87876,,7101,2346,,,31604,,2032,3519,,,46362,,2846,15136,,,169894,,11921,2548,,,73031,,5759,8034,,,57773,,7329,17970,,,151247,,15788,2311,,,69398,,7365,6349,,,46307,,4384,42962,,,226674,,31549,7957,,,32381,,2755,13571,,,195039,,12273,4682,,,74201,,4902,15943,,,119590,,14381,3891,,,93098,,5418,5835,,,57158,,3872,3421,,,98676,,6296,8189,,,71071,,8448,6157,,,107223,,8126,9877,,,132453,,5261,5661,,,95825,,6498,1514,,,25513,,2667,10540,,,113168,,13089,10706,,,68952,,5325,4075,,,40168,,3169,423173,,,3619115,,,,,,,274703
2021-09-25,9968,,,33471,,2797,33368,,,59546,,9224,1469,,,55079,,2266,6163,,,23036,,1868,52793,,,20752,,2033,4035,,,64894,,7907,91395,,,1080309,,50140,10933,,,88118,,7114,2340,,,31763,,2034,3521,,,46461,,2850,14932,,,170679,,11948,2565,,,73121,,5764,8069,,,57904,,7350,18022,,,151756,,15832,2281,,,69597,,7386,6284,,,46448,,4386,43134,,,227346,,31602,7964,,,32465,,2761,13505,,,195554,,12293,4546,,,74612,,4919,16004,,,119975,,14432,3854,,,93354,,5428,5863,,,57235,,3876,3448,,,98962,,6315,8195,,,71165,,8456,6185,,,107450,,8182,10101,,,133053,,5272,5767,,,96179,,6535,1521,,,25582,,2672,10477,,,113469,,13156,10766,,,69242,,5336,4052,,,40235,,3169,423520,,,3628812,,,,,,,275303
2021-09-26,9983,,,33481,,2797,33312,,,59605,,9229,1481,,,55093,,2266,6037,,,23129,,1871,52819,,,20786,,2036,4044,,,64913,,7907,91183,,,1081152,,50164,10905,,,88176,,7117,2322,,,31836,,2038,3460,,,46509,,2850,14858,,,170824,,11953,2563,,,73158,,5767,8030,,,57964,,7357,17948,,,151922,,15844,2234,,,69672,,7388,6297,,,46453,,4386,43291,,,227561,,31614,7966,,,32480,,2761,13496,,,195638,,12294,4557,,,74728,,4926,15607,,,120428,,14444,3877,,,93402,,5428,5779,,,57310,,3880,3493,,,99126,,6316,8163,,,71203,,8457,6099,,,107511,,8191,9439,,,133530,,5279,5758,,,96394,,6540,1519,,,25613,,2673,10401,,,113590,,13164,10709,,,69357,,5343,4033,,,40256,,3170,421663,,,3632800,,,,,,,275450
2021-09-27,9990,,,33498,,2797,33255,,,59656,,9233,1393,,,55110,,2266,6031,,,23146,,1873,53070,,,20800,,2043,4013,,,64945,,7907,91405,,,1081840,,50215,10848,,,88219,,7119,2314,,,31872,,2044,3415,,,46523,,2850,14898,,,170996,,11963,2559,,,73190,,5773,8018,,,58004,,7373,17892,,,152078,,15851,2199,,,69739,,7400,6282,,,46510,,4394,43279,,,227751,,31624,7947,,,32498,,2765,13469,,,195725,,12294,4544,,,74845,,4935,15616,,,120545,,14452,3841,,,93447,,5440,5797,,,57327,,3881,3450,,,99190,,6317,8136,,,71233,,8458,5972,,,107599,,8198,8706,,,133851,,5296,5515,,,96536,,6547,1498,,,25662,,2674,10193,,,113802,,13176,10760,,,69395,,5347,4008,,,40275,,3171,420313,,,3635807,,,,,,,275676
2021-09-28,10086,,,33627,,2808,33373,,,59896,,9254,1423,,,55162,,2270,6113,,,23202,,1895,53282,,,20894,,2046,3959,,,65115,,7911,92951,,,1083889,,50270,10912,,,88567,,7137,2318,,,32046,,2047,3484,,,46606,,2865,15059,,,171883,,11975,2565,,,73305,,5779,8066,,,58162,,7394,18164,,,152560,,15896,2249,,,69934,,7421,6273,,,46716,,4433,43429,,,228364,,31656,7974,,,32618,,2773,13647,,,196289,,12378,4565,,,75256,,4942,16058,,,120813,,14510,3935,,,93675,,5460,5851,,,57401,,3887,3490,,,99455,,6338,8180,,,71357,,8466,6038,,,107814,,8222,9740,,,134239,,5316,5662,,,96951,,6569,1510,,,25743,,2683,10389,,,114067,,13234,10889,,,69663,,5361,4068,,,40330,,3180,425702,,,3645599,,,,,,,276376
2021-09-29,10069,,,33771,,2812,33458,,,60163,,9273,1412,,,55239,,2272,6154,,,23269,,1903,54053,,,20976,,2051,3959,,,65246,,7922,93529,,,1085575,,50341,10929,,,88784,,7144,2325,,,32184,,2055,3508,,,46682,,2869,15132,,,172742,,11994,2576,,,73435,,5784,8101,,,58323,,7406,18214,,,153201,,15956,2280,,,70058,,7438,6325,,,46959,,4439,43657,,,229037,,31686,8009,,,32715,,2779,13551,,,196832,,12422,4516,,,75716,,4958,15954,,,121219,,14541,3925,,,93975,,5469,5904,,,57476,,3890,3604,,,99694,,6353,8185,,,71461,,8471,6153,,,107996,,8248,9754,,,134866,,5330,5775,,,97237,,6615,1509,,,25812,,2685,10449,,,114384,,13312,10895,,,69975,,5373,4139,,,40393,,3182,428003,,,3655395,,,,,,,276973
2021-09-30,10114,,,33854,,2818,33456,,,60428,,9290,1433,,,55284,,2277,6127,,,23374,,1911,54943,,,21041,,2056,3992,,,65355,,7924,93955,,,1087046,,50378,10922,,,89070,,7152,2332,,,32283,,2068,3410,,,46788,,2873,15137,,,173523,,12030,2577,,,73528,,5785,8075,,,58458,,7415,18216,,,153722,,15986,2260,,,70219,,7460,6324,,,47151,,4438,43737,,,229585,,31714,8002,,,32794,,2790,13531,,,197333,,12494,4605,,,75953,,4967,16014,,,121528,,14589,3888,,,94217,,5484,5893,,,57584,,3896,3514,,,99962,,6366,8199,,,71560,,8485,6149,,,108191,,8269,9787,,,135402,,5344,5688,,,97561,,6634,1509,,,25887,,2688,10263,,,114834,,13357,10898,,,70245,,5381,4099,,,40463,,3188,429049,,,3664223,,,,,,,277507
2021-10-01,10024,,,33945,,2824,33474,,,60668,,9301,1448,,,55325,,2286,6183,,,23435,,1923,55138,,,21077,,2060,4018,,,65485,,7927,93569,,,1088203,,50466,10987,,,89253,,7161,2318,,,32370,,2073,3442,,,46861,,2873,15090,,,174319,,12043,2581,,,73585,,5785,8093,,,58560,,7417,18289,,,154121,,16047,2312,,,70367,,7486,6344,,,47301,,4440,43990,,,230118,,31751,8009,,,32886,,2793,13615,,,197713,,12523,4574,,,76295,,4979,16067,,,121783,,14612,3894,,,94370,,5499,5894,,,57663,,3900,3425,,,100145,,6378,8212,,,71648,,8494,6176,,,108375,,8285,10001,,,135894,,5355,5752,,,97804,,6640,1539,,,25934,,2691,10291,,,115081,,13377,10969,,,70495,,5397,4062,,,40532,,3192,429780,,,3671611,,,,,,,277978
2021-10-02,10060,,,34025,,2834,33467,,,60866,,9315,1485,,,55360,,2289,6095,,,23524,,1929,55223,,,21124,,2064,4070,,,65572,,7932,93789,,,1089478,,50633,11063,,,89415,,7171,2335,,,32440,,2082,3354,,,46992,,2890,15163,,,175046,,12066,2591,,,73695,,5789,8108,,,58663,,7428,18330,,,154479,,16077,2287,,,70489,,7499,6371,,,47423,,4444,43901,,,230509,,31798,8006,,,32958,,2796,13569,,,198119,,12540,4570,,,76516,,5006,15628,,,122305,,14642,3808,,,94573,,5517,5769,,,57739,,3900,3469,,,100334,,6393,8212,,,71730,,8510,6156,,,108558,,8298,10089,,,136363,,5368,5708,,,98098,,6655,1487,,,25996,,2694,10261,,,115368,,13429,11026,,,70646,,5408,4045,,,40577,,3196,429495,,,3678980,,,,,,,278592
2021-10-03,10070,,,34028,,2834,33489,,,60893,,9317,1460,,,55370,,2289,6061,,,23560,,1929,55276,,,21131,,2064,4060,,,65602,,7933,93043,,,1090045,,50737,10990,,,89455,,7172,2330,,,32464,,2082,3325,,,47007,,2890,14950,,,175250,,12074,2594,,,73708,,5790,8080,,,58688,,7432,18150,,,154656,,16102,2226,,,70542,,7502,6350,,,47450,,4446,43886,,,230616,,31812,8007,,,32962,,2796,13533,,,198213,,12550,4589,,,76649,,5010,15570,,,122438,,14645,3819,,,94604,,5518,5748,,,57789,,3902,3469,,,100501,,6394,8185,,,71764,,8507,6008,,,108626,,8305,9252,,,136810,,5377,5703,,,98251,,6655,1476,,,26036,,2695,10147,,,115521,,13432,11001,,,70720,,5416,4009,,,40611,,3196,426856,,,3681960,,,,,,,278803
2021-10-04,10082,,,34038,,2834,33486,,,60924,,9321,1389,,,55390,,2289,6055,,,23575,,1931,55334,,,21141,,2069,4046,,,65616,,7933,93073,,,1090652,,50910,10950,,,89510,,7175,2326,,,32491,,2084,3294,,,47017,,2890,15034,,,175383,,12077,2593,,,73792,,5792,8085,,,58718,,7443,18172,,,154766,,16107,2220,,,70579,,7515,6355,,,47465,,4449,43886,,,230691,,31826,8002,,,32967,,2798,13509,,,198284,,12560,4677,,,76711,,5010,15482,,,122567,,14647,3789,,,94659,,5522,5754,,,57802,,3903,3429,,,100566,,6394,8129,,,71799,,8508,5887,,,108671,,8307,8774,,,137071,,5391,5614,,,98327,,6657,1485,,,26051,,2697,9983,,,115644,,13443,11031,,,70752,,5426,4014,,,40623,,3198,425939,,,3684242,,,,,,,279106
2021-10-05,10171,,,34139,,2843,33636,,,61162,,9331,1400,,,55438,,2294,6116,,,23632,,1943,55869,,,21182,,2072,4048,,,65740,,7950,93915,,,1092175,,51107,10975,,,89759,,7193,2337,,,32623,,2096,3365,,,47080,,2893,15180,,,176251,,12102,2604,,,73918,,5796,8138,,,58801,,7458,18386,,,155180,,16150,2296,,,70688,,7535,6398,,,47650,,4464,43930,,,231117,,31892,8019,,,33002,,2803,13622,,,198693,,12596,4582,,,77037,,5022,15666,,,122781,,14702,3915,,,94871,,5538,5810,,,57859,,3906,3481,,,100777,,6401,8171,,,71885,,8523,5956,,,108830,,8326,9500,,,137389,,5399,5694,,,98736,,6674,1491,,,26106,,2704,10119,,,115874,,13554,11186,,,70887,,5430,4097,,,40662,,3199,430073,,,3691924,,,,,,,279896
2021-10-06,10171,,,34269,,2848,33607,,,61436,,9344,1416,,,55472,,2302,6116,,,23700,,1948,57007,,,21215,,2076,4054,,,65901,,7958,94374,,,1093546,,51293,11048,,,89951,,7208,2356,,,32727,,2098,3406,,,47145,,2898,15133,,,177092,,12119,2602,,,74050,,5803,8102,,,58893,,7469,18396,,,155613,,16193,2335,,,70814,,7551,6395,,,47803,,4523,43924,,,231498,,31935,8029,,,33065,,2812,13637,,,199056,,12604,4440,,,77390,,5034,15638,,,123104,,14739,3924,,,95088,,5558,5863,,,57926,,3915,3485,,,100993,,6407,8223,,,71981,,8535,6053,,,109076,,8343,9846,,,137746,,5406,5747,,,98957,,6693,1501,,,26159,,2708,10126,,,116122,,13647,11300,,,71120,,5435,4105,,,40713,,3208,432359,,,3699621,,,,,,,280610
2021-10-07,10314,,,34370,,2852,33569,,,61718,,9361,1458,,,55504,,2305,6140,,,23748,,1952,57253,,,21332,,2078,4103,,,66032,,7969,94189,,,1095037,,51358,11057,,,90154,,7223,2341,,,32821,,2104,3379,,,47214,,2900,14953,,,177859,,12131,2605,,,74099,,5804,8115,,,58974,,7477,18463,,,155974,,16219,2341,,,70922,,7566,6402,,,47938,,4543,44262,,,232185,,31949,8036,,,33128,,2818,13720,,,199375,,12670,4389,,,77627,,5060,15697,,,123351,,14761,3894,,,95293,,5568,5842,,,58002,,3915,3568,,,101136,,6423,8217,,,72055,,8555,6047,,,109268,,8350,10154,,,138143,,5411,5689,,,99233,,6731,1497,,,26205,,2714,10112,,,116400,,13694,11366,,,71355,,5447,4098,,,40782,,3213,433270,,,3707234,,,,,,,281121
2021-10-08,10217,,,34531,,2853,33610,,,61994,,9370,1492,,,55533,,2307,6155,,,23832,,1956,57389,,,21352,,2083,4043,,,66161,,7977,95310,,,1096630,,51412,11047,,,90359,,7226,2344,,,32913,,2106,3419,,,47263,,2902,14992,,,178581,,12155,2606,,,74184,,5806,8130,,,59055,,7487,18507,,,156291,,16264,2334,,,71008,,7574,6414,,,48035,,4582,44527,,,232774,,31973,8042,,,33186,,2819,13595,,,199729,,12747,4428,,,77762,,5079,15692,,,123613,,14795,3867,,,95461,,5570,5856,,,58072,,3919,3503,,,101334,,6430,8199,,,72129,,8563,6059,,,109398,,8360,10231,,,138510,,5425,5755,,,99421,,6743,1496,,,26256,,2729,10142,,,116671,,13723,11370,,,71521,,5460,4127,,,40833,,3215,434898,,,3714392,,,,,,,281610
2021-10-09,10280,,,34608,,2858,33569,,,62321,,9381,1442,,,55575,,2309,6106,,,23901,,1959,57500,,,21380,,2086,4058,,,66271,,7984,95579,,,1097892,,51437,11043,,,90542,,7237,2354,,,33008,,2113,3377,,,47347,,2903,14963,,,179242,,12167,2596,,,74272,,5806,8137,,,59129,,7493,18570,,,156568,,16308,2291,,,71084,,7587,6432,,,48151,,4595,44555,,,233059,,31987,8050,,,33231,,2822,13616,,,200011,,12764,4488,,,77904,,5092,15702,,,123821,,14819,3850,,,95606,,5584,5868,,,58137,,3920,3542,,,101489,,6436,8209,,,72191,,8585,6011,,,109564,,8370,10382,,,138854,,5440,5806,,,99677,,6754,1515,,,26297,,2729,10112,,,116877,,13748,11424,,,71661,,5465,4160,,,40875,,3220,435587,,,3720545,,,,,,,281958
